Id,DatasetID,IndividualID,OriginalID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,Habitat,LabField,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,Location,LocationType,LocationDate,LocationDatePrecision,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Number,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1GrowthTemp,Interactor1GrowthTempUnit,Interactor1Size,Interactor1SizeUnit,Interactor1SizeType,FigureTable,Citation,DOI,SubmittedBy,ContributorEmail,Notes,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate
105365,579,PHXX472,,longevity,individual-level duration of life stage,12.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.52,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105366,579,PHXX473,,longevity,individual-level duration of life stage,14.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105367,579,PHXX474,,longevity,individual-level duration of life stage,7.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.69,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105368,579,PHXX475,,longevity,individual-level duration of life stage,14.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105369,579,PHXX476,,longevity,individual-level duration of life stage,9.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.54,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105370,579,PHXX477,,longevity,individual-level duration of life stage,13.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105371,579,PHXX478,,longevity,individual-level duration of life stage,12.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.49,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105372,579,PHXX479,,longevity,individual-level duration of life stage,0.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105373,579,PHXX480,,longevity,individual-level duration of life stage,15.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105374,579,PHXX481,,longevity,individual-level duration of life stage,11.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.59,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105375,579,PHXX482,,longevity,individual-level duration of life stage,5.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.71,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105376,579,PHXX483,,longevity,individual-level duration of life stage,14.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105377,579,PHXX484,,longevity,individual-level duration of life stage,15.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105378,579,PHXX485,,longevity,individual-level duration of life stage,15.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105379,579,PHXX486,,longevity,individual-level duration of life stage,15.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105380,579,PHXX487,,longevity,individual-level duration of life stage,15.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105381,579,PHXX488,,longevity,individual-level duration of life stage,8.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.56,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105382,579,PHXX489,,longevity,individual-level duration of life stage,7.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.65,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105383,579,PHXX490,,longevity,individual-level duration of life stage,9.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.54,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105384,579,PHXX491,,longevity,individual-level duration of life stage,16.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105385,579,PHXX492,,longevity,individual-level duration of life stage,7.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.67,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105386,579,PHXX493,,longevity,individual-level duration of life stage,13.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105387,579,PHXX494,,longevity,individual-level duration of life stage,13.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105388,579,PHXX495,,longevity,individual-level duration of life stage,16.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105389,579,PHXX496,,longevity,individual-level duration of life stage,7.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,0.74,mg,dry mass,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
105390,579,PHXX497,,longevity,individual-level duration of life stage,17.0,days,,,,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,220.0,mg ml-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,26.0,Celsius,26.0,Celsius,,,,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2022-01-01
